frm_category,to_category,item_count
G0202,G0646,5
G0202,G0806,6
G0202,G0811,2
G0202,G0815,2
G0202,G0893,2
G0202,G0897,2
G0203,G0008,4
G0203,G0033,4
G0203,G0036,4
G0203,G0042,5
G0203,G0095,4
G0203,G0123,4
G0203,G0132,4
G0203,G0165,3
G0203,G0203,5
G0203,G0287,2
G0203,G0345,2
G0203,G0348,1
G0203,G0531,2
G0203,G0544,2
G0203,G0570,5
G0203,G0643,4
G0203,G0806,2
G0203,G0812,2
G0203,G0894,2
G0204,G0008,4
G0204,G0033,4
G0204,G0036,4
G0204,G0042,6
G0204,G0096,4
G0204,G0123,4
G0204,G0132,4
G0204,G0165,3
G0204,G0204,6
G0204,G0288,2
G0204,G0346,2
G0204,G0349,1
G0204,G0531,2
G0204,G0544,2
G0204,G0570,5
G0204,G0643,4
G0204,G0806,2
G0204,G0813,2
G0204,G0895,2
G0205,G0008,5
G0205,G0033,5
G0205,G0036,5
G0205,G0042,9
G0205,G0097,5
G0205,G0123,5
G0205,G0132,5
G0205,G0165,3
G0205,G0205,9
G0205,G0289,2
G0205,G0340,3
G0205,G0353,1
G0205,G0531,3
G0205,G0544,3
G0205,G0570,8
G0205,G0643,5
G0205,G0806,3
G0205,G0814,2
G0205,G0896,2
G0206,G0005,1
G0206,G0006,2
G0206,G0008,8
G0206,G0013,3
G0206,G0015,3
G0206,G0018,1
G0206,G0019,1
G0206,G0033,9
G0206,G0035,1
G0206,G0038,1
G0206,G0042,17
G0206,G0043,1
G0206,G0060,6
G0206,G0087,1
G0206,G0103,3
G0206,G0111,5
G0206,G0119,1
G0206,G0123,1
G0206,G0124,2
G0206,G0126,8
G0206,G0132,14
G0206,G0136,1
G0206,G0140,1
G0206,G0165,3
G0206,G0206,18
G0206,G0290,2
G0206,G0367,1
G0206,G0368,1
G0206,G0370,1
G0206,G0390,1
G0206,G0393,1
G0206,G0395,3
G0206,G0397,1
G0206,G0398,1
G0206,G0405,1
G0206,G0529,1
G0206,G0531,8
G0206,G0543,3
G0206,G0544,10
G0206,G0570,16
G0206,G0588,1
G0206,G0643,10
G0206,G0644,3
G0206,G0653,3
G0206,G0664,1
G0206,G0665,1
G0206,G0722,1
G0206,G0725,1
G0206,G0806,8
G0206,G0831,2
G0206,G0913,2
G0206,G1132,1
G0207,G0008,8
G0207,G0023,3
G0207,G0033,11
G0207,G0037,11
G0207,G0042,17
G0207,G0047,3
G0207,G0082,5
G0207,G0084,1
G0207,G0122,13
G0207,G0132,10
G0207,G0165,7
G0207,G0207,17
G0207,G0291,2
G0207,G0337,1
G0207,G0338,1
G0207,G0531,3
G0207,G0534,1
G0207,G0544,4
G0207,G0548,1
G0207,G0549,1
G0207,G0570,17
G0207,G0636,4
G0207,G0643,8
G0207,G0649,2
G0207,G0650,1
G0207,G0668,1
G0207,G0717,2
G0207,G0805,1
G0207,G0806,5
G0207,G0808,2
G0207,G0885,2
G0207,G0887,1
G0207,G0889,1
G0207,G0890,2
G0208,G0005,1
G0208,G0006,2
G0208,G0008,9
G0208,G0014,3
G0208,G0016,3
G0208,G0017,2
G0208,G0018,1
G0208,G0019,1
G0208,G0033,13
G0208,G0035,1
G0208,G0042,21
G0208,G0062,2
G0208,G0063,7
G0208,G0098,2
G0208,G0104,3
G0208,G0112,7
G0208,G0123,2
G0208,G0124,4
G0208,G0126,7
G0208,G0132,17
G0208,G0137,1
G0208,G0138,1
G0208,G0141,1
G0208,G0165,4
G0208,G0208,21
G0208,G0292,2
G0208,G0354,1
G0208,G0356,1
G0208,G0363,1
G0208,G0365,1
G0208,G0377,1
G0208,G0386,1
G0208,G0387,1
G0208,G0391,1
G0208,G0392,1
G0208,G0394,1
G0208,G0399,5
G0208,G0400,1
G0208,G0531,9
G0208,G0543,4
G0208,G0544,13
G0208,G0570,19
G0208,G0643,9
G0208,G0644,4
G0208,G0653,5
G0208,G0806,9
G0208,G0832,2
G0208,G0914,2
G0208,G1132,3
G0208,G1467,2
G0209,G0004,5
G0209,G0008,2
G0209,G0027,2
G0209,G0033,5
G0209,G0038,2
G0209,G0039,5
G0209,G0042,8
G0209,G0043,2
G0209,G0088,1
G0209,G0102,5
G0209,G0123,5
G0209,G0126,1
G0209,G0132,6
G0209,G0153,2
G0209,G0173,2
G0209,G0209,10
G0209,G0293,2
G0209,G0341,3
G0209,G0355,1
G0209,G0402,1
G0209,G0469,2
G0209,G0531,6
G0209,G0544,6
G0209,G0570,9
G0209,G0643,4
G0209,G0646,4
G0209,G0653,2
G0209,G0806,6
G0209,G0818,2
G0209,G0900,2
G0210,G0008,6
G0210,G0033,6
G0210,G0042,7
G0210,G0061,5
G0210,G0083,4
G0210,G0086,1
G0210,G0122,5
G0210,G0132,5
G0210,G0165,3
G0210,G0210,7
G0210,G0294,2
G0210,G0531,3
G0210,G0544,3
G0210,G0570,7
G0210,G0643,5
G0210,G0652,2
G0210,G0806,4
G0210,G0809,2
G0210,G0891,2
G0211,G0004,5
G0211,G0033,5
G0211,G0039,5
G0211,G0042,6
G0211,G0091,5
G0211,G0122,5
G0211,G0132,5
G0211,G0211,6
G0211,G0295,2
G0211,G0531,3
G0211,G0544,3
G0211,G0570,5
G0211,G0643,3
G0211,G0646,3
G0211,G0806,3
G0211,G0810,2
G0211,G0892,2
G0212,G0005,7
G0212,G0007,4
G0212,G0013,7
G0212,G0015,3
G0212,G0018,4
G0212,G0019,5
G0212,G0033,7
G0212,G0035,5
G0212,G0042,14
G0212,G0053,1
G0212,G0054,1
G0212,G0124,9
G0212,G0132,11
G0212,G0134,1
G0212,G0166,6
G0212,G0212,14
G0212,G0296,2
G0212,G0361,1
G0212,G0364,1
G0212,G0373,1
G0212,G0375,2
G0212,G0383,1
G0212,G0388,1
G0212,G0517,1
G0212,G0519,1
G0212,G0520,1
G0212,G0531,1
G0212,G0543,1
G0212,G0544,5
G0212,G0570,12
G0212,G0607,1
G0212,G0644,10
G0212,G0653,2
G0212,G0806,4
G0212,G0822,2
G0212,G0836,1
G0212,G0837,1
G0212,G0904,2
G0212,G1140,1
G0212,G1143,1
G0212,G1146,1
G0212,G1156,2
G0213,G0005,4
G0213,G0007,3
G0213,G0014,4
G0213,G0016,2
G0213,G0018,2
G0213,G0019,3
G0213,G0033,4
G0213,G0035,1
G0213,G0042,7
G0213,G0124,5
G0213,G0132,7
G0213,G0135,1
G0213,G0166,3
G0213,G0213,7
G0213,G0297,2
G0213,G0379,1
G0213,G0384,1
G0213,G0385,1
G0213,G0389,1
G0213,G0531,1
G0213,G0543,1
G0213,G0544,4
G0213,G0570,6
G0213,G0608,1
G0213,G0644,5
G0213,G0806,3
G0213,G0823,2
G0213,G0905,2
G0213,G1154,1
G0214,G0004,5
G0214,G0008,1
G0214,G0027,1
G0214,G0033,4
G0214,G0038,1
G0214,G0039,5
G0214,G0042,6
G0214,G0043,1
G0214,G0108,5
G0214,G0124,1
G0214,G0126,5
G0214,G0132,5
G0214,G0153,1
G0214,G0173,1
G0214,G0214,7
G0214,G0302,2
G0214,G0396,3
G0214,G0401,1
G0214,G0469,1
G0214,G0531,3
G0214,G0544,3
G0214,G0570,6
G0214,G0643,1
G0214,G0646,5
G0214,G0653,1
G0214,G0806,4
G0214,G0833,2
G0214,G0915,2
G0215,G0033,1
G0215,G0042,1
G0215,G0124,1
G0215,G0132,1
G0215,G0166,1
G0215,G0215,1
G0215,G0380,1
G0215,G0570,1
G0215,G0644,1
G0216,G0007,3
G0216,G0013,1
G0216,G0015,1
G0216,G0018,1
G0216,G0019,2
G0216,G0033,3
G0216,G0042,3
G0216,G0124,3
G0216,G0132,3
G0216,G0165,3
G0216,G0216,3
G0216,G0303,2
G0216,G0382,1
G0216,G0570,3
G0216,G0644,3
G0216,G0653,1
G0216,G0806,1
G0216,G0828,2
G0216,G0910,2
G0217,G0042,6
G0217,G0106,5
G0217,G0123,5
G0217,G0132,5
G0217,G0217,6
G0217,G0304,2
G0217,G0357,3
G0217,G0359,1
G0217,G0531,3
G0217,G0544,3
G0217,G0570,6
G0217,G0643,5
G0217,G0806,3
G0217,G0819,2
G0217,G0901,2
G0218,G0042,8
G0218,G0107,5
G0218,G0123,4
G0218,G0132,4
G0218,G0218,8
G0218,G0305,2
G0218,G0358,3
G0218,G0360,1
G0218,G0531,3
G0218,G0544,3
G0218,G0570,8
G0218,G0643,7
G0218,G0806,3
G0218,G0820,2
G0218,G0902,2
G0219,G0018,2
G0219,G0019,1
G0219,G0042,5
G0219,G0124,2
G0219,G0132,2
G0219,G0139,2
G0219,G0219,5
G0219,G0306,1
G0219,G0437,2
G0219,G0531,2
G0219,G0543,1
G0219,G0544,2
G0219,G0570,4
G0219,G0644,4
G0219,G0653,1
G0219,G0806,2
G0219,G0829,1
G0219,G0911,1
G0220,G0018,2
G0220,G0019,3
G0220,G0042,6
G0220,G0124,2
G0220,G0132,2
G0220,G0220,7
G0220,G0307,2
G0220,G0436,1
G0220,G0544,2
G0220,G0570,6
G0220,G0571,2
G0220,G0644,6
G0220,G0653,1
G0220,G0806,2
G0220,G0830,2
G0220,G0912,2
G0220,G1160,1
G0221,G0042,1
G0221,G0043,2
G0221,G0221,3
G0221,G0570,3
G0221,G0623,1
G0222,G0002,9
G0222,G0008,10
G0222,G0012,9
G0222,G0027,11
G0222,G0038,69
G0222,G0042,3
G0222,G0043,121
G0222,G0068,1
G0222,G0069,1
G0222,G0080,1
G0222,G0081,1
G0222,G0089,1
G0222,G0090,1
G0222,G0109,1
G0222,G0110,1
G0222,G0115,2
G0222,G0116,2
G0222,G0117,2
G0222,G0118,1
G0222,G0120,2
G0222,G0126,12
G0222,G0127,3
G0222,G0128,4
G0222,G0131,8
G0222,G0132,24
G0222,G0152,1
G0222,G0153,14
G0222,G0154,4
G0222,G0155,4
G0222,G0156,1
G0222,G0157,1
G0222,G0167,13
G0222,G0169,1
G0222,G0170,1
G0222,G0171,1
G0222,G0172,1
G0222,G0173,1
G0222,G0174,1
G0222,G0175,1
G0222,G0176,3
G0222,G0178,3
G0222,G0179,2
G0222,G0180,1
G0222,G0181,1
G0222,G0182,1
G0222,G0183,1
G0222,G0184,1
G0222,G0185,1
G0222,G0186,12
G0222,G0187,1
G0222,G0199,2
G0222,G0200,10
G0222,G0222,125
G0222,G0407,1
G0222,G0408,1
G0222,G0409,1
G0222,G0410,2
G0222,G0411,1
G0222,G0412,1
G0222,G0413,1
G0222,G0414,1
G0222,G0415,1
G0222,G0416,1
G0222,G0417,1
G0222,G0418,1
G0222,G0419,1
G0222,G0420,1
G0222,G0421,1
G0222,G0422,1
G0222,G0423,1
G0222,G0424,1
G0222,G0425,2
G0222,G0426,1
G0222,G0427,1
G0222,G0428,1
G0222,G0431,1
G0222,G0432,1
G0222,G0458,1
G0222,G0459,1
G0222,G0460,1
G0222,G0461,1
G0222,G0462,1
G0222,G0463,1
G0222,G0464,1
G0222,G0465,1
G0222,G0466,1
G0222,G0467,1
G0222,G0468,1
G0222,G0469,1
G0222,G0470,1
G0222,G0471,1
G0222,G0472,1
G0222,G0473,1
G0222,G0474,1
G0222,G0475,1
G0222,G0502,10
G0222,G0504,1
G0222,G0505,1
G0222,G0506,1
G0222,G0507,1
G0222,G0508,1
G0222,G0509,1
G0222,G0511,1
G0222,G0512,2
G0222,G0513,1
G0222,G0514,1
G0222,G0515,1
G0222,G0516,1
G0222,G0531,22
G0222,G0532,2
G0222,G0537,16
G0222,G0538,2
G0222,G0539,1
G0222,G0544,12
G0222,G0545,1
G0222,G0546,4
G0222,G0547,1
G0222,G0555,1
G0222,G0556,2
G0222,G0557,1
G0222,G0558,2
G0222,G0559,1
G0222,G0560,5
G0222,G0561,5
G0222,G0562,5
G0222,G0563,5
G0222,G0564,5
G0222,G0565,4
G0222,G0566,4
G0222,G0567,1
G0222,G0568,7
G0222,G0569,2
G0222,G0570,121
G0222,G0582,1
G0222,G0583,1
G0222,G0584,1
G0222,G0585,1
G0222,G0586,6
G0222,G0587,15
G0222,G0588,52
G0222,G0592,6
G0222,G0593,5
G0222,G0599,4
G0222,G0600,1
G0222,G0601,9
G0222,G0602,21
G0222,G0616,1
G0222,G0617,3
G0222,G0623,1
G0222,G0636,3
G0222,G0637,11
G0222,G0638,3
G0222,G0639,8
G0222,G0640,12
G0222,G0641,21
G0222,G0643,7
G0222,G0653,2
G0222,G0659,2
G0222,G0664,12
G0222,G0665,5
G0222,G0666,13
G0222,G0667,6
G0222,G0669,1
G0222,G0670,18
G0222,G0676,1
G0222,G0677,1
G0222,G0694,5
G0222,G0695,3
G0222,G0706,8
G0222,G0707,4
G0222,G0708,64
G0222,G0709,6
G0222,G0721,1
G0222,G0722,2
G0222,G0725,1
G0222,G0726,2
G0222,G0804,1
G0222,G0806,17
G0222,G0846,1
G0222,G0847,2
G0222,G0848,1
G0222,G0849,6
G0222,G0850,1
G0222,G0851,2
G0222,G0880,1
G0222,G0881,1
G0222,G0882,1
G0222,G0886,2
G0222,G0888,1
G0222,G0917,1
G0222,G0918,1
G0222,G0919,1
G0222,G0921,2
G0222,G0922,2
G0222,G0923,1
G0222,G0924,1
G0222,G0925,1
G0222,G0926,1
G0222,G0927,1
G0222,G0928,1
G0222,G0929,1
G0222,G0930,1
G0222,G0931,1
G0222,G0932,1
G0222,G0933,1
G0222,G0934,1
G0222,G0935,1
G0222,G0936,1
G0222,G0937,1
G0222,G0938,1
G0222,G0939,1
G0222,G0940,2
G0222,G0941,2
G0222,G0942,1
G0222,G0943,2
G0222,G0944,2
G0222,G0945,1
G0222,G0946,2
G0222,G0947,2
G0222,G0948,1
G0222,G0949,1
G0222,G0951,4
G0222,G0952,4
G0222,G0953,3
G0222,G0958,1
G0222,G0959,1
G0222,G0960,1
G0222,G0962,1
G0222,G0963,1
G0223,G0003,5
G0223,G0033,5
G0223,G0040,5
G0223,G0042,7
G0223,G0099,5
G0223,G0123,5
G0223,G0132,5
G0223,G0202,6
G0223,G0223,7
G0223,G0286,2
G0223,G0308,2
G0223,G0342,3
G0223,G0350,1
G0223,G0531,3
G0223,G0544,3
G0223,G0570,6
G0223,G0646,5
G0223,G0806,3
G0223,G0815,2
G0223,G0897,2
G0224,G0003,4
G0224,G0033,4
G0224,G0040,4
G0224,G0042,5
G0224,G0100,4
G0224,G0123,4
G0224,G0132,4
G0224,G0224,5
G0224,G0287,2
G0224,G0309,2
G0224,G0343,2
G0224,G0351,1
G0224,G0531,2
G0224,G0544,2
G0224,G0570,5
G0224,G0646,4
G0224,G0806,2
G0224,G0816,2
G0224,G0898,2
G0225,G0003,4
G0225,G0033,4
G0225,G0040,4
G0225,G0042,6
G0225,G0101,4
G0225,G0123,4
G0225,G0132,4
G0225,G0225,6
G0225,G0310,2
G0225,G0344,2
G0225,G0352,1
G0225,G0531,2
G0225,G0544,2
G0225,G0570,6
G0225,G0646,4
G0225,G0806,2
G0225,G0817,2
G0225,G0899,2
G0226,G0031,3
G0226,G0130,3
G0226,G0146,3
G0226,G0226,3
G0226,G0634,3
G0226,G0761,1
G0228,G0042,4
G0228,G0123,4
G0228,G0132,4
G0228,G0228,4
G0228,G0249,2
G0228,G0570,4
G0228,G0643,4
G0229,G0042,4
G0229,G0123,4
G0229,G0132,4
G0229,G0229,4
G0229,G0250,2
G0229,G0570,4
G0229,G0643,4
G0230,G0042,2
G0230,G0123,2
G0230,G0132,2
G0230,G0230,2
G0230,G0570,2
G0230,G0643,2
G0231,G0042,2
G0231,G0123,2
G0231,G0132,2
G0231,G0231,2
G0231,G0570,2
G0231,G0643,2
G0232,G0042,2
G0232,G0126,2
G0232,G0132,2
G0232,G0232,2
G0232,G0570,2
G0232,G0643,2
G0233,G0042,2
G0233,G0122,2
G0233,G0132,2
G0233,G0233,2
G0233,G0570,2
G0233,G0643,2
G0234,G0042,2
G0234,G0126,2
G0234,G0132,2
G0234,G0234,2
G0234,G0570,2
G0234,G0643,2
G0235,G0042,2
G0235,G0123,2
G0235,G0132,2
G0235,G0235,2
G0235,G0570,2
G0235,G0643,2
G0236,G0042,2
G0236,G0122,2
G0236,G0132,2
G0236,G0236,2
G0236,G0570,2
G0236,G0643,2
G0237,G0042,2
G0237,G0122,2
G0237,G0132,2
G0237,G0237,2
G0237,G0570,2
G0237,G0643,2
G0238,G0042,2
G0238,G0124,2
G0238,G0132,2
G0238,G0238,2
G0238,G0570,2
G0238,G0644,2
G0239,G0042,2
G0239,G0124,2
G0239,G0132,2
G0239,G0239,2
G0239,G0570,2
G0239,G0644,2
G0240,G0042,2
G0240,G0126,2
G0240,G0132,2
G0240,G0240,2
G0240,G0570,2
G0240,G0646,2
G0241,G0042,1
G0241,G0124,1
G0241,G0132,1
G0241,G0241,1
G0241,G0570,1
G0241,G0644,1
G0242,G0042,2
G0242,G0124,2
G0242,G0132,2
G0242,G0242,2
G0242,G0570,2
G0242,G0644,2
G0243,G0042,2
G0243,G0123,2
G0243,G0132,2
G0243,G0243,2
G0243,G0570,2
G0243,G0643,2
G0244,G0042,3
G0244,G0123,1
G0244,G0132,1
G0244,G0244,3
G0244,G0570,3
G0244,G0643,3
G0245,G0042,2
G0245,G0126,2
G0245,G0132,2
G0245,G0245,2
G0245,G0570,2
G0245,G0643,2
G0246,G0042,2
G0246,G0246,2
G0246,G0570,2
G0246,G0644,2
G0247,G0043,1
G0247,G0126,1
G0247,G0132,1
G0247,G0247,1
G0247,G0570,1
G0248,G0043,2
G0248,G0126,2
G0248,G0132,2
G0248,G0248,2
G0248,G0570,2
G0249,G0042,2
G0249,G0123,2
G0249,G0132,2
G0249,G0228,2
G0249,G0249,2
G0249,G0570,2
G0249,G0643,2
G0250,G0042,2
G0250,G0123,2
G0250,G0132,2
G0250,G0229,2
G0250,G0250,2
G0250,G0570,2
G0250,G0643,2
G0251,G0042,2
G0251,G0123,2
G0251,G0132,2
G0251,G0251,2
G0251,G0570,2
G0251,G0643,2
G0252,G0042,4
G0252,G0252,4
G0252,G0254,2
G0252,G0544,1
G0252,G0570,4
G0252,G0643,3
G0252,G0806,1
G0252,G0821,2
G0252,G0903,2
G0253,G0042,2
G0253,G0253,2
G0253,G0570,2
G0253,G0643,2
G0254,G0042,2
G0254,G0252,2
G0254,G0254,2
G0254,G0570,2
G0254,G0643,2
G0254,G0821,2
G0254,G0903,2
G0255,G0255,1
G0255,G0570,1
G0255,G0623,1
G0255,G0643,1
G0260,G0005,4
G0260,G0015,1
G0260,G0018,2
G0260,G0019,2
G0260,G0033,6
G0260,G0035,3
G0260,G0042,9
G0260,G0124,3
G0260,G0132,2
G0260,G0188,4
G0260,G0194,1
G0260,G0260,9
G0260,G0298,2
G0260,G0442,1
G0260,G0448,1
G0260,G0450,1
G0260,G0518,1
G0260,G0528,5
G0260,G0531,1
G0260,G0544,4
G0260,G0570,8
G0260,G0571,1
G0260,G0607,1
G0260,G0644,6
G0260,G0696,2
G0260,G0697,1
G0260,G0806,4
G0260,G0824,2
G0260,G0835,1
G0260,G0906,2
G0260,G1159,2
G0261,G0005,3
G0261,G0016,1
G0261,G0018,2
G0261,G0019,3
G0261,G0033,6
G0261,G0035,3
G0261,G0042,7
G0261,G0124,2
G0261,G0132,1
G0261,G0189,3
G0261,G0195,1
G0261,G0261,7
G0261,G0299,2
G0261,G0452,1
G0261,G0454,1
G0261,G0456,1
G0261,G0528,4
G0261,G0531,1
G0261,G0544,3
G0261,G0570,6
G0261,G0571,1
G0261,G0608,1
G0261,G0644,5
G0261,G0653,1
G0261,G0696,2
G0261,G0697,1
G0261,G0806,3
G0261,G0825,2
G0261,G0907,2
G0261,G1158,1
G0262,G0005,1
G0262,G0014,4
G0262,G0033,6
G0262,G0035,6
G0262,G0042,6
G0262,G0104,2
G0262,G0132,4
G0262,G0192,4
G0262,G0196,1
G0262,G0262,6
G0262,G0443,2
G0262,G0449,2
G0262,G0451,1
G0262,G0544,4
G0262,G0570,6
G0262,G0644,2
G0262,G1101,2
G0262,G1131,4
G0263,G0005,1
G0263,G0013,4
G0263,G0033,6
G0263,G0035,6
G0263,G0042,6
G0263,G0103,2
G0263,G0132,4
G0263,G0193,4
G0263,G0197,1
G0263,G0263,6
G0263,G0453,1
G0263,G0455,2
G0263,G0457,2
G0263,G0544,4
G0263,G0570,6
G0263,G0644,2
G0263,G1100,2
G0263,G1131,4
G0264,G0005,3
G0264,G0007,2
G0264,G0015,1
G0264,G0018,1
G0264,G0019,2
G0264,G0042,5
G0264,G0124,3
G0264,G0132,2
G0264,G0264,6
G0264,G0300,2
G0264,G0531,1
G0264,G0544,3
G0264,G0570,5
G0264,G0605,2
G0264,G0607,1
G0264,G0644,5
G0264,G0653,1
G0264,G0806,4
G0264,G0826,2
G0264,G0908,2
G0264,G1147,1
G0264,G1157,2
G0265,G0005,1
G0265,G0007,2
G0265,G0016,1
G0265,G0018,1
G0265,G0019,2
G0265,G0042,4
G0265,G0124,2
G0265,G0132,1
G0265,G0265,4
G0265,G0301,2
G0265,G0531,1
G0265,G0544,1
G0265,G0570,3
G0265,G0606,1
G0265,G0608,1
G0265,G0644,4
G0265,G0653,1
G0265,G0806,3
G0265,G0827,2
G0265,G0909,2
G0265,G1155,1
G0280,G0033,2
G0280,G0035,2
G0280,G0042,2
G0280,G0280,2
G0280,G0444,2
G0280,G0570,2
G0280,G0644,2
G0281,G0033,2
G0281,G0035,2
G0281,G0042,2
G0281,G0281,2
G0281,G0446,2
G0281,G0570,2
G0281,G0644,2
G0282,G0033,1
G0282,G0035,1
G0282,G0042,1
G0282,G0282,1
G0282,G0445,1
G0282,G0570,1
G0282,G0644,1
G0283,G0033,1
G0283,G0035,1
G0283,G0042,1
G0283,G0283,1
G0283,G0447,1
G0283,G0570,1
G0283,G0644,1
G0284,G0042,2
G0284,G0284,2
G0284,G0570,2
G0284,G0644,2
G0285,G0042,2
G0285,G0285,2
G0285,G0570,2
G0285,G0644,2
G0286,G0003,2
G0286,G0008,2
G0286,G0033,4
G0286,G0036,2
G0286,G0040,2
G0286,G0042,4
G0286,G0094,2
G0286,G0099,2
G0286,G0123,4
G0286,G0132,4
G0286,G0165,2
G0286,G0202,4
G0286,G0223,2
G0286,G0286,4
G0286,G0308,2
G0286,G0339,1
G0286,G0342,1
G0286,G0531,2
G0286,G0544,2
G0286,G0570,4
G0286,G0643,2
G0286,G0646,2
G0286,G0806,2
G0286,G0811,2
G0286,G0815,2
G0286,G0893,2
G0286,G0897,2
G0287,G0003,2
G0287,G0008,2
G0287,G0033,4
G0287,G0036,2
G0287,G0040,2
G0287,G0042,4
G0287,G0095,2
G0287,G0100,2
G0287,G0123,4
G0287,G0132,4
G0287,G0165,2
G0287,G0203,2
G0287,G0224,2
G0287,G0287,4
G0287,G0309,2
G0287,G0343,1
G0287,G0345,1
G0287,G0531,2
G0287,G0544,2
G0287,G0570,4
G0287,G0643,2
G0287,G0646,2
G0287,G0806,2
G0287,G0812,2
G0287,G0816,2
G0287,G0894,2
G0287,G0898,2
G0288,G0008,2
G0288,G0033,2
G0288,G0036,2
G0288,G0042,2
G0288,G0096,2
G0288,G0123,2
G0288,G0132,2
G0288,G0165,2
G0288,G0204,2
G0288,G0288,2
G0288,G0346,1
G0288,G0531,1
G0288,G0544,1
G0288,G0570,2
G0288,G0643,2
G0288,G0806,1
G0288,G0813,2
G0288,G0895,2
G0289,G0008,2
G0289,G0033,2
G0289,G0036,2
G0289,G0042,2
G0289,G0097,2
G0289,G0123,2
G0289,G0132,2
G0289,G0165,2
G0289,G0205,2
G0289,G0289,2
G0289,G0340,1
G0289,G0531,1
G0289,G0544,1
G0289,G0570,2
G0289,G0643,2
G0289,G0806,1
G0289,G0814,2
G0289,G0896,2
G0290,G0008,2
G0290,G0033,2
G0290,G0042,2
G0290,G0060,2
G0290,G0111,2
G0290,G0126,2
G0290,G0132,2
G0290,G0165,2
G0290,G0206,2
G0290,G0290,2
G0290,G0395,1
G0290,G0531,1
G0290,G0544,1
G0290,G0570,2
G0290,G0643,2
G0290,G0653,1
G0290,G0806,1
G0290,G0831,2
G0290,G0913,2
G0291,G0008,2
G0291,G0033,2
G0291,G0037,2
G0291,G0042,2
G0291,G0082,2
G0291,G0122,2
G0291,G0132,2
G0291,G0165,2
G0291,G0207,2
G0291,G0291,2
G0291,G0531,1
G0291,G0570,2
G0291,G0643,2
G0291,G0649,1
G0291,G0806,1
G0291,G0808,2
G0291,G0890,2
G0292,G0008,2
G0292,G0033,2
G0292,G0042,2
G0292,G0063,2
G0292,G0112,2
G0292,G0126,2
G0292,G0132,2
G0292,G0165,2
G0292,G0208,2
G0292,G0292,2
G0292,G0399,1
G0292,G0531,1
G0292,G0544,1
G0292,G0570,2
G0292,G0643,2
G0292,G0653,1
G0292,G0806,1
G0292,G0832,2
G0292,G0914,2
G0293,G0004,2
G0293,G0033,2
G0293,G0039,2
G0293,G0042,2
G0293,G0102,2
G0293,G0123,2
G0293,G0132,2
G0293,G0209,2
G0293,G0293,2
G0293,G0341,1
G0293,G0531,1
G0293,G0544,1
G0293,G0570,2
G0293,G0646,2
G0293,G0806,1
G0293,G0818,2
G0293,G0900,2
G0294,G0008,2
G0294,G0033,2
G0294,G0042,2
G0294,G0061,2
G0294,G0083,2
G0294,G0122,2
G0294,G0132,2
G0294,G0165,2
G0294,G0210,2
G0294,G0294,2
G0294,G0531,1
G0294,G0570,2
G0294,G0643,2
G0294,G0652,1
G0294,G0806,1
G0294,G0809,2
G0294,G0891,2
G0295,G0004,2
G0295,G0033,2
G0295,G0039,2
G0295,G0042,2
G0295,G0091,2
G0295,G0122,2
G0295,G0132,2
G0295,G0211,2
G0295,G0295,2
G0295,G0531,1
G0295,G0544,1
G0295,G0570,2
G0295,G0643,2
G0295,G0646,1
G0295,G0806,1
G0295,G0810,2
G0295,G0892,2
G0296,G0007,2
G0296,G0013,1
G0296,G0015,1
G0296,G0018,1
G0296,G0019,2
G0296,G0033,2
G0296,G0035,2
G0296,G0042,2
G0296,G0124,2
G0296,G0132,2
G0296,G0166,2
G0296,G0212,2
G0296,G0296,2
G0296,G0570,2
G0296,G0607,1
G0296,G0644,2
G0296,G0653,1
G0296,G0806,1
G0296,G0822,2
G0296,G0904,2
G0297,G0007,2
G0297,G0014,1
G0297,G0016,1
G0297,G0018,1
G0297,G0019,2
G0297,G0033,2
G0297,G0042,2
G0297,G0124,2
G0297,G0132,2
G0297,G0166,2
G0297,G0213,2
G0297,G0297,2
G0297,G0570,2
G0297,G0608,1
G0297,G0644,2
G0297,G0806,1
G0297,G0823,2
G0297,G0905,2
G0298,G0015,1
G0298,G0018,1
G0298,G0019,1
G0298,G0033,2
G0298,G0042,2
G0298,G0124,1
G0298,G0260,2
G0298,G0298,2
G0298,G0528,2
G0298,G0570,2
G0298,G0607,1
G0298,G0644,2
G0298,G0696,2
G0298,G0806,1
G0298,G0824,2
G0298,G0906,2
G0299,G0016,1
G0299,G0018,1
G0299,G0019,2
G0299,G0033,2
G0299,G0042,2
G0299,G0124,1
G0299,G0261,2
G0299,G0299,2
G0299,G0528,2
G0299,G0570,2
G0299,G0608,1
G0299,G0644,2
G0299,G0653,1
G0299,G0696,2
G0299,G0806,1
G0299,G0825,2
G0299,G0907,2
G0300,G0007,2
G0300,G0015,1
G0300,G0018,1
G0300,G0019,2
G0300,G0042,2
G0300,G0124,1
G0300,G0264,2
G0300,G0300,2
G0300,G0570,2
G0300,G0605,1
G0300,G0607,1
G0300,G0644,2
G0300,G0653,1
G0300,G0806,1
G0300,G0826,2
G0300,G0908,2
G0301,G0007,2
G0301,G0016,1
G0301,G0018,1
G0301,G0019,2
G0301,G0042,2
G0301,G0124,1
G0301,G0265,2
G0301,G0301,2
G0301,G0570,2
G0301,G0606,1
G0301,G0608,1
G0301,G0644,2
G0301,G0653,1
G0301,G0806,1
G0301,G0827,2
G0301,G0909,2
G0302,G0004,2
